Journal,IDno,Year,Volume,Issue,ArticleTitle,FirstFemale,LastFemale,TotalFemale,TotalMale,TotalAuthors,TotalAmbiguous,Bird,anyFEM,firstFEM,lastFEM,Pfem,Pmale
BES,4352,2011,65,12,Low maternal host-encounter rate enhances offspring proliferation in a polyembryonic parasitoid,Y,Y,3,1,4,0,N,1,1,1,0.75,0.25
BES,4353,2011,65,12,Vocalizations reveal body condition and are associated with visual display traits in great frigatebirds (Fregata minor),N,N,0,2,2,0,Y,0,0,0,0,1
BES,4354,2011,65,12,Territory choice during the breeding tenure of male sedge warblers,N,N,0,3,3,0,Y,0,0,0,0,1
BES,4355,2011,65,12,"Disease resistance in a weaver ant, Polyrhachis dives, and the role of antibiotic-producing glands",N,N,0,2,2,0,N,0,0,0,0,1
BES,4356,2011,65,12,Genetic relationship between offspring and guardian adults of a rhacophorid frog and its care effort in response to paternal share,U,U,0,0,4,4,N,0,0,0,0,0
BES,4357,2011,65,12,Competition and cooperation: bumblebee spatial organization and division of labor may affect worker reproduction late in life,Y,Y,2,0,2,0,N,1,1,1,1,0
BES,4358,2011,65,12,Trap barricading and decorating by a well-armored sit-and-wait predator: extra protection or prey attraction?,U,U,0,1,5,4,N,0,0,0,0,0.2
BES,4359,2011,65,12,Neglected biological patterns in the residuals,N,N,0,2,2,0,N,0,0,0,0,1
BES,4360,2011,65,11,Reciprocity and trades in wild West African chimpanzees,Y,N,1,1,2,0,N,1,1,0,0.5,0.5
BES,4361,2011,65,11,Experience with chemotactile cues indicating female feeding history impacts male courtship investment in the wolf spider Schizocosa ocreata,N,N,0,2,2,0,N,0,0,0,0,1
BES,4362,2011,65,11,The evolution of food sharing in primates,N,Y,1,1,2,0,N,1,0,1,0.5,0.5
BES,4363,2011,65,11,Consistent personality differences in house-hunting behavior but not decision speed in swarms of honey bees (Apis mellifera),Y,N,1,1,2,0,N,1,1,0,0.5,0.5
BES,4364,2011,65,11,Mating with a kin decreases female remating interval: a possible example of inbreeding avoidance,N,Y,1,2,3,0,N,1,0,1,0.333333333,0.666666667
BES,4365,2011,65,11,Algal blooms decrease care but increase egg survival in a fish with paternal care,Y,Y,2,0,2,0,N,1,1,1,1,0
BES,4366,2011,65,11,Division of labor and slave raid initiation in slave-making ants,N,Y,1,2,3,0,N,1,0,1,0.333333333,0.666666667
BES,4367,2011,65,11,Carry-over effects of male extra-pair copulation opportunity on biparental effort in zebra finches,Y,N,1,2,3,0,Y,1,1,0,0.333333333,0.666666667
BES,4368,2011,65,11,Female choice over short and long distances: neighbour effects,Y,Y,2,1,3,0,N,1,1,1,0.666666667,0.333333333
BES,4369,2011,65,11,From interference to predation: type and effects of direct interspecific interactions of small mammals,Y,Y,4,3,7,0,N,1,1,1,0.571428571,0.428571429
BES,4370,2011,65,11,Adjusting the timing of hatching to changing environmental conditions has fitness costs in blue tits,N,N,1,2,3,0,Y,1,0,0,0.333333333,0.666666667
BES,4371,2011,65,11,Bat predation and the evolution of leks in acoustic moths,Y,N,1,3,4,0,N,1,1,0,0.25,0.75
BES,4372,2011,65,11,"Experimental evidence for female-driven monandry in the wolf spider, Pardosa astrigera",U,U,0,0,7,7,N,0,0,0,0,0
BES,4373,2011,65,11,Thermoregulatory cost affects territorial behavior in hummingbirds: a model and its application,Y,N,3,2,5,0,Y,1,1,0,0.6,0.4
BES,4374,2011,65,11,Spatial and age-related variation in use of locally common song elements in dawn singing of song sparrows Melospiza melodia: old males sing the hits,Y,Y,2,1,3,0,Y,1,1,1,0.666666667,0.333333333
BES,4375,2011,65,11,Social personality traits in chimpanzees: temporal stability and structure of behaviourally assessed personality traits in three captive populations,Y,Y,1,0,1,0,N,1,1,1,1,0
BES,4376,2011,65,10,House sparrows selectively eject parasitic conspecific eggs and incur very low rejection costs,N,N,3,3,6,0,Y,1,0,0,0.5,0.5
BES,4377,2011,65,10,Olfactory discrimination of age-specific hydrocarbons generates behavioral segregation in a honeybee colony,N,Y,1,1,2,0,N,1,0,1,0.5,0.5
BES,4378,2011,65,10,Signals for damage control: web decorations in Argiope keyserlingi (Araneae: Araneidae),N,N,0,2,2,0,N,0,0,0,0,1
BES,4379,2011,65,10,Mate guarding behavior in clam shrimp: the influence of mating system on intersexual conflict,Y,N,1,1,2,0,N,1,1,0,0.5,0.5
BES,4380,2011,65,10,Male genital morphology influences paternity success in the millipede Antichiropus variabilis,Y,Y,2,0,2,0,N,1,1,1,1,0
BES,4381,2011,65,10,The social network structure of a wild meerkat population: 3. Position of individuals within networks,U,U,0,0,4,4,N,0,0,0,0,0
BES,4382,2011,65,10,Maternal nest defense reduces egg cannibalism by conspecific females in the maritime earwig Anisolabis maritima,Y,N,2,1,3,0,N,1,1,0,0.666666667,0.333333333
BES,4383,2011,65,10,Worker size-related task partitioning in the foraging strategy of a seed-harvesting ant species,N,N,2,2,4,0,N,1,0,0,0.5,0.5
BES,4384,2011,65,10,Male Iberian rock lizards may reduce the costs of fighting by scent matching of the resource holders,Y,N,1,1,2,0,N,1,1,0,0.5,0.5
BES,4385,2011,65,10,The influence of experience on risk taking: results from a common-garden experiment on populations of Eurasian perch,N,Y,1,1,2,0,N,1,0,1,0.5,0.5
BES,4386,2011,65,10,All clear? Meerkats attend to contextual information in close calls to coordinate vigilance,N,Y,1,2,3,0,N,1,0,1,0.333333333,0.666666667
BES,4387,2011,65,10,Do social spiders cooperate in predator defense and foraging without a web?,N,Y,1,1,2,0,N,1,0,1,0.5,0.5
BES,4388,2011,65,10,Escape migration decisions in Eurasian Woodcocks: insights from survival analyses using large-scale recovery data,N,N,1,5,6,0,Y,1,0,0,0.166666667,0.833333333
BES,4389,2011,65,10,Reproductive consequences of male body mass and aggressiveness depend on females behavioral types,N,N,1,2,3,0,N,1,0,0,0.333333333,0.666666667
BES,4390,2011,65,10,Sex-specific effects of the local social environment on juvenile post-fledging dispersal in great tits,Y,N,2,5,7,0,Y,1,1,0,0.285714286,0.714285714
BES,4391,2011,65,10,Individual- and condition-dependent effects on habitat choice and choosiness,N,N,1,4,5,0,N,1,0,0,0.2,0.8
BES,4392,2011,65,10,The interplay between gonadal steroids and immune defence in affecting a carotenoid-dependent trait,Y,N,1,1,2,0,Y,1,1,0,0.5,0.5
BES,4393,2011,65,9,"Pursuit deterrence, predation risk, and escape in the lizard Callisaurus draconoides",N,N,0,1,1,0,N,0,0,0,0,1
BES,4394,2011,65,9,Chelipeds are the real weapon: cheliped size is a more effective determinant than body size in malemale competition for mates in a hermit crab,U,U,0,0,3,3,N,0,0,0,0,0
BES,4395,2011,65,9,"Behavioural syndromes in juvenile brown trout (Salmo trutta); life history, family variation and performance in the wild",N,N,1,5,6,0,N,1,0,0,0.166666667,0.833333333
BES,4396,2011,65,9,Egg testosterone affects wattle color and trait covariation in the ring-necked pheasant,Y,Y,4,2,6,0,Y,1,1,1,0.666666667,0.333333333
BES,4397,2011,65,9,"Effect of substrate roughness on load selection in the seed-harvester ant Messor barbarus L. (Hymenoptera, Formicidae)",N,N,1,3,4,0,N,1,0,0,0.25,0.75
BES,4398,2011,65,9,From dummies to animations: a review of computer-animated stimuli used in animal behavior studies,N,N,0,2,2,0,N,0,0,0,0,1
BES,4399,2011,65,9,Age before beauty? Relationships between fertilization success and age-dependent ornaments in barn swallows,N,N,1,5,6,0,Y,1,0,0,0.166666667,0.833333333
BES,4400,2011,65,9,Sperm competition risk affects male mate choice copying,N,N,2,3,5,0,N,1,0,0,0.4,0.6
BES,4401,2011,65,9,Kill before being killed: an experimental approach supports the predator-removal hypothesis as a determinant of intraguild predation in top predators,N,N,2,3,5,0,Y,1,0,0,0.4,0.6
BES,4402,2011,65,9,Cannibalism in the lifeboat  collective movement in Australian plague locusts,N,N,1,4,5,0,N,1,0,0,0.2,0.8
BES,4403,2011,65,9,Sexual selection based on egg colour: physiological models and egg discrimination experiments in a cavity-nesting bird,N,N,0,3,3,0,Y,0,0,0,0,1
BES,4404,2011,65,9,Previous experience matters in the stalk-eyed fly Teleopsis dalmanni,Y,N,1,1,2,0,N,1,1,0,0.5,0.5
BES,4405,2011,65,9,Effects of multiple-speaker playbacks on aggressive calling behavior in the treefrog Dendropsophus ebraccatus,N,N,0,1,1,0,N,0,0,0,0,1
BES,4406,2011,65,9,Costs of delayed dispersal and alloparental care in the fungus-cultivating ambrosia beetle Xyleborus affinis Eichhoff (Scolytinae: Curculionidae),N,N,0,3,3,0,N,0,0,0,0,1
BES,4407,2011,65,9,"Longevity, calling effort, and metabolic rate in two populations of cricket",N,N,0,5,5,0,N,0,0,0,0,1
BES,4408,2011,65,9,Nepotistic access to food resources in cooperatively breeding carrion crows,Y,N,3,2,5,0,Y,1,1,0,0.6,0.4
BES,4409,2011,65,9,"Sociality, Batemans gradients, and the polygynandrous genetic mating system of round-tailed ground squirrels (Xerospermophilus tereticaudus)",Y,N,1,1,2,0,N,1,1,0,0.5,0.5
BES,4410,2011,65,8,Active and effective nest defence by males in a social apoid wasp,N,N,0,2,2,0,N,0,0,0,0,1
BES,4411,2011,65,8,Predation risk makes bees reject rewarding flowers and reduce foraging activity,Y,Y,2,0,2,0,N,1,1,1,1,0
BES,4412,2011,65,8,"Effects of male sexual harassment on female time budgets, feeding behavior, and metabolic rates in a tropical livebearing fish (Poecilia mexicana)",Y,N,2,5,7,0,N,1,1,0,0.285714286,0.714285714
BES,4413,2011,65,8,Age and sex influence marmot antipredator behavior during periods of heightened risk,Y,N,1,1,2,0,N,1,1,0,0.5,0.5
BES,4414,2011,65,8,"Male takeover, infanticide, and female countertactics in white-headed leaf monkeys (Trachypithecus leucocephalus)",U,U,1,0,3,2,N,1,0,0,0.333333333,0
BES,4415,2011,65,8,Parental favouritism strategies in the asynchronously hatching European Roller (Coracias garrulus),N,N,1,2,3,0,Y,1,0,0,0.333333333,0.666666667
BES,4416,2011,65,8,Body morphologies shape territorial dominance in the satyrine butterfly Lethe diana,N,N,0,1,1,0,N,0,0,0,0,1
BES,4417,2011,65,8,Promiscuous behaviour disrupts pregnancy block in domestic horse mares,N,Y,2,2,4,0,N,1,0,1,0.5,0.5
BES,4418,2011,65,8,Group leadership depends on energetic state in a nomadic collective foraging caterpillar,Y,Y,3,0,3,0,N,1,1,1,1,0
BES,4419,2011,65,8,Individual specific contact calls of pallid bats (Antrozous pallidus) attract conspecifics at roosting sites,N,N,0,2,2,0,N,0,0,0,0,1
BES,4420,2011,65,8,The genetic mating system of a sea spider with male-biased sexual size dimorphism: evidence for paternity skew despite random mating success,N,N,0,2,2,0,N,0,0,0,0,1
BES,4421,2011,65,8,Three beetlesthree concepts. Different defensive strategies of congeneric myrmecophilous beetles,N,N,1,2,3,0,N,1,0,0,0.333333333,0.666666667
BES,4422,2011,65,8,Testing the priority-of-access model in a seasonally breeding primate species,Y,Y,4,1,5,0,N,1,1,1,0.8,0.2
BES,4423,2011,65,8,Deflective effect and the effect of prey detectability on anti-predator function of eyespots,N,Y,3,1,4,0,Y,1,0,1,0.75,0.25
BES,4424,2011,65,8,"Asymmetric mate choice, hybridization, and hybrid fitness in two sympatric grasshopper species",N,Y,1,1,2,0,N,1,0,1,0.5,0.5
BES,4425,2011,65,8,Context-dependent effects of nestling growth trajectories on recruitment probability in the collared flycatcher,N,N,1,4,5,0,Y,1,0,0,0.2,0.8
BES,4426,2011,65,8,Determining association networks in social animals: choosing spatialtemporal criteria and sampling rates,N,N,2,6,8,0,N,1,0,0,0.25,0.75
BES,4427,2011,65,7,Making habitat selection more familiar: a review,N,N,0,1,1,0,N,0,0,0,0,1
BES,4428,2011,65,7,Timing and flight mode of departure in migrating European bee-eaters in relation to multi-scale meteorological processes,N,N,1,3,4,0,Y,1,0,0,0.25,0.75
BES,4429,2011,65,7,Foraging tactics of an ambush predator: the effects of substrate attributes on prey availability and predator feeding success,Y,N,2,2,4,0,N,1,1,0,0.5,0.5
BES,4430,2011,65,7,Whistle communication in mammal-eating killer whales (Orcinus orca): further evidence for acoustic divergence between ecotypes,N,N,0,2,2,0,N,0,0,0,0,1
BES,4431,2011,65,7,Vocal dialect and genetic subdivisions along a geographic gradient in the orange-tufted sunbird,Y,N,0,5,6,1,Y,0,1,0,0,0.833333333
BES,4432,2011,65,7,Field presentation of male secretions alters social display in Sceloporus virgatus but not S. undulatus lizards,Y,N,3,1,4,0,N,1,1,0,0.75,0.25
BES,4433,2011,65,7,The fly-and-social foraging hypothesis for diurnal migration: why American crows migrate during the day,N,N,0,2,2,0,Y,0,0,0,0,1
BES,4434,2011,65,7,Non-independent mate choice in a fiddler crab: a case of stimulus enhancement,N,Y,1,2,3,0,N,1,0,1,0.333333333,0.666666667
BES,4435,2011,65,7,The effects of preen oils and soiling on the UVvisible reflectance of carotenoid-pigmented feathers,N,N,0,3,3,0,Y,0,0,0,0,1
BES,4436,2011,65,7,Mustached males in a tropical poeciliid fish: emerging female preference selects for a novel male trait,Y,N,1,4,5,0,N,1,1,0,0.2,0.8
BES,4437,2011,65,7,Milk ejection solicitations and non-nutritive nursings: an honest signaling system of need in domestic pigs?,N,Y,1,4,5,0,N,1,0,1,0.2,0.8
BES,4438,2011,65,7,Personality and parasites: sex-dependent associations between avian malaria infection and multiple behavioural traits,Y,N,2,1,3,0,Y,1,1,0,0.666666667,0.333333333
BES,4439,2011,65,7,The evolution of workerqueen polymorphism in Cataglyphis ants: interplay between individual- and colony-level selections,N,N,1,6,7,0,N,1,0,0,0.142857143,0.857142857
BES,4440,2011,65,7,Inbreeding avoidance or tolerance? Comparison of mating behavior between mass-reared and wild strains of the sweet potato weevil,U,U,0,0,4,4,N,0,0,0,0,0
BES,4441,2011,65,7,Can faecal glucocorticoid metabolites be used to monitor body condition in wild Upland geese Chloephaga picta leucoptera?,Y,Y,4,2,6,0,Y,1,1,1,0.666666667,0.333333333
BES,4442,2011,65,6,"Maternal investment, sibling competition, and offspring survival with increasing litter size and parity in pigs (Sus scrofa)",Y,N,1,2,3,0,N,1,1,0,0.333333333,0.666666667
BES,4443,2011,65,6,The effect of maternal body size on embryo survivorship in the broods of pregnant male pipefish,N,N,3,3,6,0,N,1,0,0,0.5,0.5
BES,4444,2011,65,6,"Support for maternal manipulation of developmental nutrition in a facultatively eusocial bee, Megalopta genalis (Halictidae)",Y,N,2,3,5,0,N,1,1,0,0.4,0.6
BES,4445,2011,65,6,Maternal nutrition affects offspring performance via maternal care in a subsocial spider,N,Y,1,3,4,0,N,1,0,1,0.25,0.75
BES,4446,2011,65,6,No evidence for offspring sex-ratio adjustment to social or environmental conditions in cooperatively breeding purple-crowned fairy-wrens,N,Y,2,1,3,0,Y,1,0,1,0.666666667,0.333333333
BES,4447,2011,65,6,Tests of the harassment-reduction function and frequency-dependent maintenance of a female-specific color polymorphism in a damselfly,U,Y,1,0,2,1,N,1,0,1,0.5,0
BES,4448,2011,65,6,Body size and sexual selection in the koala,N,N,0,2,2,0,N,0,0,0,0,1
BES,4449,2011,65,6,"Spectral reflectance and communication in the wolf spider, Schizocosa ocreata (Hentz): simultaneous crypsis and background contrast in visual signals",N,N,1,3,4,0,N,1,0,0,0.25,0.75
BES,4450,2011,65,6,Experienced males have higher mating success than virgin males despite fitness costs to females,N,N,1,2,3,0,N,1,0,0,0.333333333,0.666666667
BES,4451,2011,65,6,"Yolk androgens in great tit eggs are related to male attractiveness, breeding density and territory quality",N,N,0,1,1,0,Y,0,0,0,0,1
BES,4452,2011,65,6,Growth rate and retention of learned predator cues by juvenile rainbow trout: faster-growing fish forget sooner,N,N,2,4,6,0,N,1,0,0,0.333333333,0.666666667
BES,4453,2011,65,6,Hovering guards of the stingless bee Tetragonisca angustula increase colony defensive perimeter as shown by intra- and inter-specific comparisons,N,N,0,4,4,0,N,0,0,0,0,1
BES,4454,2011,65,6,Variation in signal timing behavior: implications for male attractiveness and sexual selection,Y,Y,1,0,1,0,N,1,1,1,1,0
BES,4455,2011,65,6,Prior residency advantage for Atlantic salmon in the wild: effects of habitat quality,N,N,0,2,2,0,N,0,0,0,0,1
BES,4456,2011,65,6,Female mate preference for a costly ornament in male guppies,U,U,0,0,4,4,N,0,0,0,0,0
BES,4457,2011,65,6,Quantifying iridescent coloration in animals: a method for improving repeatability,Y,N,1,4,5,0,Y,1,1,0,0.2,0.8
BES,4458,2011,65,5,The role of sexual imprinting and the Westermarck effect in mate choice in humans,N,Y,1,1,2,0,N,1,0,1,0.5,0.5
BES,4459,2011,65,5,Behavioural interference between ungulate species: roe are not on velvet with fallow deer,N,N,1,2,3,0,N,1,0,0,0.333333333,0.666666667
BES,4460,2011,65,5,Mating strategies of queens in Lasius niger antsis environment type important?,Y,Y,2,0,2,0,N,1,1,1,1,0
BES,4461,2011,65,5,Inbreeding and caste-specific variation in immune defence in the ant Formica exsecta,Y,Y,2,0,2,0,N,1,1,1,1,0
BES,4462,2011,65,5,"Temperature, age of mating and starvation determine the role of maternal effects on sex allocation in the mealybug Planococcus citri",Y,N,2,2,4,0,N,1,1,0,0.5,0.5
BES,4463,2011,65,5,Sexual coercion by male chimpanzees shows that female choice may be more apparent than real,N,N,2,2,4,0,N,1,0,0,0.5,0.5
BES,4464,2011,65,5,Nestmate recognition in social insects: overcoming physiological constraints with collective decision making,N,N,1,2,3,0,N,1,0,0,0.333333333,0.666666667
BES,4465,2011,65,5,Moving home: nest-site selection in the Red Dwarf honeybee (Apis florea),N,Y,1,3,5,1,N,1,0,1,0.2,0.6
BES,4466,2011,65,5,The function of polydomy: the ant Crematogaster torosa preferentially forms new nests near food sources and fortifies outstations,Y,Y,3,0,3,0,N,1,1,1,1,0
